gene_name	ensgene	log2FC_prot	AveExpr_prot	tstat_prot	pval_prot	padj_prot	B_prot	log2FC_rna	baseMean_rna	lfcSE_rna	stat_rna	pval_rna	padj_rna	log2fc_concordance	rna_DE_status	protein_DE_status	gene_DS_status	highest_magn_IncLevelDifference_rmats	sign_splice_event_rmats	highest_magn_deltaPSI_majiq	sign_splice_event_majiq	has_cryptic_splicing	tdp43_interactor	tdp43_clip_target	Fig1_plot_group
MOGS	ENSG00000115275	0.0687890148251782	17.4223856735856	1.44785744846643	0.17210946908434999	0.346617676413778	-6.1223837193925	0.0647728012955448	1906.14658948873	0.0598291065973154	1.0826302610785	0.27897256989552199	0.48316200864804199	concordant	Gene not DE	Protein not DE	DS	0.258	TRUE	NA	NA	FALSE	FALSE	FALSE	other
MAT2B	ENSG00000038274	0.11840770330461	14.5681324305777	1.44726207869451	0.17227307084201701	0.34677454956557302	-6.12317576417681	-0.0423839331056323	630.966525835712	0.0800440489308394	-0.529507610768833	0.59645336623114797	0.76154727900270303	discordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	other
MRPS16	ENSG00000182180	-0.1414261356481	15.2069391035174	-1.44669670941331	0.17242854956874601	0.34691492369723798	-6.12392768316718	0.101127900135798	3380.31581867442	0.0496327391148116	2.03752406051712	4.1597553324179297E-2	0.129216089484021	discordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	other
PHF5A	ENSG00000100410	0.0828291946451394	16.2657483112417	1.44540687638782	0.172783699426553	0.34743787497024597	-6.12564232646994	0.114358803640484	1640.36722252645	0.0641949279451505	1.78143051641392	7.4842146632442694E-2	0.197650288753762	concordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	other
CARMIL3	ENSG00000186648	-0.162635499949145	13.9643588413451	-1.44512926732345	0.17286021807096	0.34743787497024597	-6.12601122424191	-0.161140908154472	5354.16512707761	0.0573026770689162	-2.81210087201811	4.9219065313803002E-3	2.45527011624645E-2	concordant	Gene DE	Protein not DE	No DS	-0.875	FALSE	NA	NA	FALSE	FALSE	FALSE	other
UNK	ENSG00000132478	-0.515698669141203	12.6103002367276	-1.39473375614146	0.18926503637803499	0.37101082227981003	-6.12906253449818	-0.0335679528068919	2011.11145899591	0.0598227499227782	-0.561123533274931	0.57471332631138905	0.74645016068038605	concordant	Gene not DE	Protein not DE	No DS	0.5	FALSE	NA	NA	FALSE	FALSE	TRUE	other
COX6C	ENSG00000164919	-0.153067900797403	17.2415953732754	-1.44110291063653	0.17397322031472101	0.34950131548826402	-6.13135591616332	0.0863135112741109	7943.6638815179	0.0551025347792955	1.56641634762949	0.117251178286433	0.272998524170808	discordant	Gene not DE	Protein not DE	No DS	-0.334	FALSE	NA	NA	FALSE	FALSE	TRUE	other
EEF1D	ENSG00000104529	0.124990866116018	17.696096895443	1.44031456021018	0.17419184508212601	0.34976685121701401	-6.13240114596408	0.12619566857903	5170.3581381716	0.0555025823641444	2.27369003753876	2.2984629589702401E-2	8.3095940095605503E-2	concordant	Gene not DE	Protein not DE	No DS	-1	FALSE	NA	NA	FALSE	FALSE	TRUE	other
SLC6A6	ENSG00000131389	0.330186726618217	13.0669591105681	1.43733820456938	0.17501932199665901	0.35112694522703403	-6.13634364105122	0.298840218100446	3435.66184454523	0.0481697541674248	6.20389751340144	5.50816637684329e-10	1.5352727913181e-08	concordant	Gene DE	Protein not DE	No DS	-0.247	FALSE	NA	NA	FALSE	FALSE	TRUE	other
TAOK1	ENSG00000160551	-0.0750496359379742	15.8633883856863	-1.43725403521765	0.17504277027259699	0.35112694522703403	-6.13645504730808	0.0545999443938799	9711.73921045056	0.0547459584198463	0.99733288026768	0.31860295891433299	0.52494026259500304	discordant	Gene not DE	Protein not DE	No DS	-0.052	FALSE	NA	NA	FALSE	FALSE	TRUE	other
SMYD5	ENSG00000135632	0.0954659590084308	15.3853756215589	1.43621319918293	0.175332948487045	0.351534742110299	-6.13783230805665	0.0541364712062752	1731.91609604003	0.0615530793800164	0.879508738661919	0.37912549707078003	0.585908244884778	concordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	other
IMPAD1	ENSG00000104331	-0.216832826475292	14.7160699550247	-1.43425203023252	0.175880803643614	0.352458509926727	-6.14042543386249	-0.176237092723559	6184.7758898122	0.0509823258968229	-3.45682723617247	5.4657513983099996E-4	3.9898283995580004E-3	concordant	Gene DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	other
KIAA1109	ENSG00000138688	-0.280429569719097	12.9662219289988	-1.3847618378108	0.19221612455291301	0.37588518121850401	-6.14186532982636	-0.198009023060205	8716.88060890001	0.122207358829692	-1.62027086548977	0.10517410447496101	0.25266131979332301	concordant	Gene not DE	Protein not DE	No DS	0.37	FALSE	NA	NA	FALSE	FALSE	TRUE	other
DDRGK1	ENSG00000198171	0.414706284214759	13.3697726310987	1.43291214526321	0.17625592531832801	0.35288355968340601	-6.14219561532753	0.0968116719006706	2432.5634846229	0.053675979280189	1.80363121826456	7.12891387203409E-2	0.19095346555259199	concordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	TRUE	TRUE	other
OXSR1	ENSG00000172939	0.116505209895106	17.2011082051348	1.4328713964091	0.17626734407319899	0.35288355968340601	-6.14224943184829	0.0228536025354375	4207.05003826044	0.046146106777137	0.495244434071312	0.62042758876093596	0.77936794893934402	concordant	Gene not DE	Protein not DE	No DS	0.035	FALSE	NA	NA	FALSE	FALSE	TRUE	other
ZMPSTE24	ENSG00000084073	0.194686354201734	14.1605456557393	1.43236271552231	0.176409940097456	0.35299437073902501	-6.1429211481385	0.277320814179892	1342.56812908942	0.0796594233547407	3.48133092735209	4.9892865331629998E-4	3.6912625964369999E-3	concordant	Gene DE	Protein not DE	No DS	-0.038	FALSE	NA	NA	FALSE	FALSE	TRUE	other
TBCA	ENSG00000171530	0.195509822429692	15.3855630789609	1.43158679456783	0.17662763603075701	0.35325527206151303	-6.14394542687185	0.0134248640569637	5497.67729963742	0.053535423581284	0.250766000507691	0.80199502946093004	0.89710320443070402	concordant	Gene not DE	Protein not DE	No DS	0.009	FALSE	NA	NA	FALSE	FALSE	TRUE	other
RBM34	ENSG00000188739	0.196043141421713	14.1466360758808	1.4275272028102	0.177770278406606	0.355189405645989	-6.14929791633855	-0.016051032885766	136.660096977065	0.176337655772477	-0.0910244202547197	0.92747318704386195	0.96528003751103597	discordant	Gene not DE	Protein not DE	No DS	-0.026	FALSE	NA	NA	FALSE	FALSE	TRUE	other
SH3GL2	ENSG00000107295	0.251123346159549	13.5138610434753	1.42654634615175	0.178047281948262	0.35556727678315297	-6.15058951637199	-0.0366281025535913	1366.91462357543	0.0635819509829788	-0.576077046824134	0.56456310519681197	0.74100035961113397	discordant	Gene not DE	Protein not DE	No DS	0.028	FALSE	NA	NA	FALSE	FALSE	TRUE	other
RPL38	ENSG00000172809	-0.167225455227094	17.8743658663984	-1.42615144948069	0.17815890637936599	0.35561223857162	-6.15110933913411	0.209123343628058	16732.5220542868	0.0533280885373981	3.92144832795579	8.80183246929455e-05	8.2902859236030002E-4	discordant	Gene DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	other
MORC3	ENSG00000159256	0.254030209019623	13.1709197838118	1.37240909280735	0.19592483278134401	0.37946954209349698	-6.1576337702718	-8.24452286846018e-05	1964.41400126157	0.0579349519011349	-0.0014230654549483	0.99886455842771804	0.99990176406960696	discordant	Gene not DE	Protein not DE	No DS	0.048	FALSE	NA	NA	FALSE	FALSE	TRUE	other
UBE2Q2	ENSG00000140367	-0.407087758267915	16.0408188483258	-1.420416563471	0.17978656775979299	0.35850983398527497	-6.15864677325238	-0.015519516987317	2232.36018906349	0.0695183268026088	-0.223243534491031	0.82334597115098296	0.90979812939258797	concordant	Gene not DE	Protein not DE	DS	0.165	TRUE	NA	NA	FALSE	FALSE	TRUE	other
SRSF9	ENSG00000111786	0.112552010115127	18.5511610868278	1.41904216330787	0.180178483732647	0.359114357232655	-6.16044991010466	0.122424525432051	6490.93401494042	0.0479634942390389	2.55245218002499	1.0696759224347799E-2	4.5958831768154199E-2	concordant	Gene DE	Protein not DE	No DS	0.001	FALSE	NA	NA	FALSE	FALSE	TRUE	other
PNPLA8	ENSG00000135241	-0.121362516043089	14.6367899042553	-1.41852382456979	0.180326475034709	0.35923235745466903	-6.1611296144393	0.0338842587080736	4132.93051210909	0.0556890911197382	0.608454151913135	0.54288630527552895	0.72466711999980105	discordant	Gene not DE	Protein not DE	No DS	0.5	FALSE	NA	NA	FALSE	FALSE	FALSE	other
ZNF638	ENSG00000075292	0.173443595857805	14.433796738466	1.41662524191609	0.18086940627050899	0.360098263321668	-6.16361771814006	-0.0526403600375113	8033.11124397464	0.0580091152704122	-0.907449799779324	0.36416898469723502	0.57112745718136304	discordant	Gene not DE	Protein not DE	No DS	-0.558	FALSE	NA	NA	FALSE	TRUE	TRUE	other
MRPL3	ENSG00000114686	0.163186188221848	16.0538614735567	1.41638172579037	0.18093914219796101	0.360098263321668	-6.16393667314325	-0.0374898993324923	3486.94403227456	0.0534454311037728	-0.701461257926794	0.48301520426451	0.67734352168877299	discordant	Gene not DE	Protein not DE	No DS	0.084	FALSE	NA	NA	FALSE	FALSE	FALSE	other
ALG1	ENSG00000033011	-0.0797126171819684	16.1342551427174	-1.41560029531331	0.18116307240867	0.36036666222491698	-6.16495991521568	-0.0008191219040771	1533.26398055323	0.0649147592197034	-0.0126184232048812	0.98993222211684895	0.99660987860994099	concordant	Gene not DE	Protein not DE	No DS	0.094	FALSE	NA	NA	FALSE	FALSE	FALSE	other
PRPF38B	ENSG00000134186	0.195551717254748	15.3714697591896	1.41389812881141	0.181651651914367	0.36116097476438902	-6.16718739823691	0.120939710661605	2511.74956020551	0.062473207260527	1.93586524471618	5.2884207422735301E-2	0.15331097179216799	concordant	Gene not DE	Protein not DE	No DS	-0.071	FALSE	NA	NA	FALSE	TRUE	FALSE	other
RPS8	ENSG00000142937	-0.085067779119111	19.2629071317565	-1.41297613403448	0.18191675341461699	0.36151040487010699	-6.16839312563969	0.333239998118756	38010.9416673609	0.0462132897631861	7.21091270122514	5.55780793452091e-13	2.2529020459513495e-11	discordant	Gene DE	Protein not DE	No DS	0.333	FALSE	NA	NA	FALSE	FALSE	FALSE	other
WASL	ENSG00000106299	-0.515507670975319	13.8537757505923	-1.41258660850149	0.18202885056457499	0.36155558634475699	-6.16890235173004	0.389593107033043	1700.58572809801	0.0626658798686962	6.21698933852612	5.06784181773717e-10	1.4173553513082e-08	discordant	Gene DE	Protein not DE	DS	0.527	TRUE	0.470861505652854	TRUE	TRUE	FALSE	TRUE	other
SND1	ENSG00000197157	-0.0651628517002187	17.5110384388379	-1.4090629593328	0.18304549586553101	0.36339650454952799	-6.17350418774766	0.118690895410935	7739.10787057634	0.0508540133419577	2.3339533620055	1.9598164123341599E-2	7.3675992766864803E-2	discordant	Gene not DE	Protein not DE	No DS	0.016	FALSE	NA	NA	FALSE	TRUE	TRUE	other
PGS1	ENSG00000087157	-0.157998201950459	13.899844832311	-1.40830842786274	0.18326380647283	0.36365147669890602	-6.17448851138329	0.070997362762491	3010.46841123556	0.0543733695586993	1.30573777823067	0.19164174610363699	0.37782905557624802	discordant	Gene not DE	Protein not DE	No DS	0.153	FALSE	NA	NA	FALSE	FALSE	TRUE	other
RPL23A	ENSG00000198242	-0.0823406030723355	17.5557761474886	-1.40562134764631	0.184043025281349	0.36501866680800799	-6.17799083076787	0.183414584036258	11705.8526902663	0.0523854862721884	3.50124809538389	4.6308452717859998E-4	3.4777944568578001E-3	discordant	Gene DE	Protein not DE	No DS	-1	FALSE	NA	NA	FALSE	TRUE	FALSE	other
TMEM201	ENSG00000188807	-0.0812913883526392	15.822033250471	-1.40447988153302	0.184374867917077	0.36548061273353399	-6.17947713779855	0.0305883190227389	2297.19680165667	0.0614993047645769	0.497376663684783	0.61892345881314703	0.778312249968245	discordant	Gene not DE	Protein not DE	DS	-0.487	TRUE	NA	NA	FALSE	FALSE	TRUE	other
KLHL13	ENSG00000003096	-0.176139997346715	13.3689865258715	-1.40414184497017	0.18447323593711601	0.36548061273353399	-6.17991712789693	-0.148944405922344	1494.48816052903	0.0656718801957734	-2.26800885673333	2.3328666865047001E-2	8.4062055294880603E-2	concordant	Gene not DE	Protein not DE	No DS	0.05	FALSE	NA	NA	FALSE	FALSE	TRUE	other
YEATS4	ENSG00000127337	0.141919334564641	14.4456229480812	1.40388868618328	0.18454693322160401	0.36548061273353399	-6.18024659021044	0.0574058214604102	786.302900183875	0.0883814103256687	0.649523709215327	0.51599992674593098	0.70364405659838403	concordant	Gene not DE	Protein not DE	No DS	0.039	FALSE	NA	NA	FALSE	FALSE	FALSE	other
PITRM1	ENSG00000107959	-0.140631101101375	15.6733978027126	-1.40256919745155	0.18493144670825001	0.36606293218276997	-6.18196308082797	-0.0111156322635745	5607.2213842818	0.051054571645089	-0.217720605724516	0.82764680774189103	0.91203367181491701	concordant	Gene not DE	Protein not DE	No DS	0.02	FALSE	NA	NA	FALSE	FALSE	FALSE	other
ERLEC1	ENSG00000068912	0.179819034877132	14.5139962345138	1.40074564479982	0.18546394448547601	0.366794384582532	-6.18433336191009	0.121112849975539	1801.06290694866	0.0613591374336197	1.9738356020171	4.8400439197644397E-2	0.143604485663789	concordant	Gene not DE	Protein not DE	No DS	-0.167	FALSE	NA	NA	FALSE	FALSE	FALSE	other
C2CD5	ENSG00000111731	0.0757388848667855	15.5653469965178	1.40068292672263	0.18548228147698001	0.366794384582532	-6.18441484386069	0.142802822086065	4772.06769975334	0.0624326736497235	2.2873090921471	2.2177788169635601E-2	8.0787302317453596E-2	concordant	Gene not DE	Protein not DE	DS	0.281	TRUE	-0.114639116958603	FALSE	FALSE	FALSE	TRUE	other
TRIM24	ENSG00000122779	0.207846907266809	13.2393235876663	1.39845588636181	0.186134380771031	0.36772446513652002	-6.18730644244356	-0.102657313819617	5525.18362302879	0.0509132450704997	-2.01631841925352	4.3766690065977103E-2	0.13405181918155701	discordant	Gene not DE	Protein not DE	No DS	-0.009	FALSE	NA	NA	FALSE	FALSE	TRUE	other
TRIM71	ENSG00000206557	0.0867519251921252	16.0653161084862	1.39736224815029	0.186455304256544	0.36778954785580897	-6.18872519863159	0.256991640066994	2859.9722153305	0.0514413946604138	4.99581400861124	5.85881065918344e-07	9.42057733514343e-06	concordant	Gene DE	Protein not DE	No DS	0.035	FALSE	NA	NA	FALSE	TRUE	TRUE	other
YWHAH	ENSG00000128245	-0.09675737144088	18.9829150847665	-1.39703757527699	0.18655066640113599	0.36778954785580897	-6.18914623474782	-0.174506072862373	13685.0698736921	0.056122349452889	-3.10938644877759	1.8747633122302E-3	1.1091167314192499E-2	concordant	Gene DE	Protein not DE	No DS	0.001	FALSE	NA	NA	FALSE	FALSE	FALSE	other
ARFGEF2	ENSG00000124198	-0.257839259297086	13.5633199023423	-1.39700515260837	0.18656019173049099	0.36778954785580897	-6.18918827657765	-0.120095464201962	3452.87423052369	0.0474801302127161	-2.52938363193027	1.1426305744576299E-2	4.8421698866471102E-2	concordant	Gene DE	Protein not DE	No DS	0.127	FALSE	NA	NA	FALSE	FALSE	TRUE	other
GNAQ	ENSG00000156052	-0.0986429317159327	18.5399213029859	-1.39690930960992	0.186588351428844	0.36778954785580897	-6.1893125501255	0.0072836337528817	9078.65980964046	0.0650001420080905	0.112055659078025	0.91077927485485799	0.95657752896757697	discordant	Gene not DE	Protein not DE	No DS	-0.167	FALSE	NA	NA	FALSE	FALSE	TRUE	other
SCLY	ENSG00000132330	0.239978211131827	14.6470488948123	1.39664853633037	0.18666498724518599	0.36778954785580897	-6.18965064683297	-0.116313069046445	146.610141764173	0.160290865834465	-0.725637536742507	0.46806100331558098	0.66471950617923004	discordant	Gene not DE	Protein not DE	DS	1	FALSE	0.194004006776953	TRUE	FALSE	FALSE	TRUE	other
TRMT112	ENSG00000173113	-0.193698476965766	13.5699745603018	-1.3951670428345	0.18710086252719299	0.36837473955475603	-6.19157055226243	0.133012904133933	2275.73302728863	0.0604572015906962	2.20011678731757	2.7798610126309301E-2	9.5835737598408202E-2	discordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	TRUE	other
RPRD2	ENSG00000163125	0.287713777743738	13.3854672098458	1.36125162447233	0.19932556208024499	0.38413661499582202	-6.19179899962244	0.0044607759706933	4056.20739438915	0.0563556481569548	0.0791540176819499	0.93691011835534199	0.96993652497412297	concordant	Gene not DE	Protein not DE	No DS	0.194	FALSE	NA	NA	FALSE	FALSE	TRUE	other
TXNDC9	ENSG00000115514	-0.0893445324385223	15.5067418822644	-1.39315723059162	0.187693524089633	0.36936186695848899	-6.19417274033053	0.0008962545019717	1331.99160034655	0.0761132635114406	0.0117752735938996	0.990604908116682	0.99692029525847903	discordant	Gene not DE	Protein not DE	No DS	0.003	FALSE	NA	NA	FALSE	FALSE	FALSE	other
CUL4A	ENSG00000139842	-0.245053375526362	15.7292746584241	-1.39169240743643	0.18812645596538399	0.370033855535217	-6.19606758059495	-0.0358106463365921	2706.34779150903	0.0552178119377064	-0.648534323978496	0.51663941807941205	0.70401627771994102	concordant	Gene not DE	Protein not DE	No DS	-0.042	FALSE	NA	NA	FALSE	FALSE	TRUE	other
CCT6A	ENSG00000146731	-0.0758499855792927	19.3026820383212	-1.39054154009406	0.18846717713595901	0.37052390607001501	-6.19755527658129	-0.0653821515001502	13024.0261622382	0.0413405659669419	-1.58154950158237	0.11375244989960499	0.26678199571454603	concordant	Gene not DE	Protein not DE	No DS	-0.01	FALSE	NA	NA	FALSE	FALSE	FALSE	other
PTEN	ENSG00000171862	-0.493485159782491	14.3596834566362	-1.39001069008424	0.18862451050586901	0.37056960933768701	-6.19824118891135	-0.041906297140724	2647.95619673288	0.0693212530359007	-0.604523076335928	0.54549593173725497	0.72672293364688001	concordant	Gene not DE	Protein not DE	DS	-0.121	TRUE	NA	NA	FALSE	FALSE	TRUE	other
RNF40	ENSG00000103549	0.148316376740384	14.5369593498627	1.38984512685062	0.18867360238152101	0.37056960933768701	-6.19845507426919	-0.0254442645119053	10898.4166200435	0.0453187747195829	-0.561450848337047	0.574490228522896	0.74645016068038605	discordant	Gene not DE	Protein not DE	No DS	-0.416	FALSE	NA	NA	FALSE	FALSE	TRUE	other
ATG2B	ENSG00000066739	-0.127214744850388	14.1947633574323	-1.38911405088791	0.18889050333379301	0.37071562820953502	-6.19939930273181	0.0123413802879214	3065.55717459304	0.0626971572407669	0.196841146091019	0.84395185105333004	0.920467370331843	discordant	Gene not DE	Protein not DE	No DS	-0.015	FALSE	-0.110979574196765	FALSE	FALSE	FALSE	TRUE	other
ABCF3	ENSG00000161204	-0.0775819063800505	16.3763537528074	-1.38897696623488	0.18893119756996099	0.37071562820953502	-6.19957631528264	-0.0312404722823504	2869.62565578839	0.0606573576123318	-0.515031869373735	0.60653075016156799	0.76850213897527897	concordant	Gene not DE	Protein not DE	No DS	-0.033	FALSE	NA	NA	FALSE	FALSE	TRUE	other
FBXO21	ENSG00000135108	-0.150012245753501	14.2989133550081	-1.38785952341212	0.18926318642537199	0.37101082227981003	-6.20101875228106	-0.109770901610933	5806.35445707613	0.0511587017722407	-2.14569365148543	3.1897428024211999E-2	0.106413346042164	concordant	Gene not DE	Protein not DE	No DS	0.024	FALSE	NA	NA	FALSE	FALSE	TRUE	other
NIPSNAP2	ENSG00000146729	-0.0668388379970395	17.0979273107829	-1.38688561553107	0.18955292486830999	0.37139522228435001	-6.20227521521359	0.0635828446865948	2894.62179155788	0.0615095311655785	1.03370719109263	0.30127307028253802	0.50692849765536396	discordant	Gene not DE	Protein not DE	No DS	0.026	FALSE	NA	NA	FALSE	FALSE	TRUE	other
GABBR1	ENSG00000204681	-0.139428417082531	14.1842976413456	-1.38234468079903	0.19090870180714101	0.37387057478784802	-6.20812504623277	0.0578841972344529	20327.5239253152	0.0463587826912405	1.24861339910442	0.21180650916124399	0.403859170836254	discordant	Gene not DE	Protein not DE	No DS	0.07	FALSE	NA	NA	FALSE	FALSE	TRUE	other
TMTC4	ENSG00000125247	0.32035873386125	13.5719925847089	1.2572224900384	0.23570741337164	0.42347788388172902	-6.20897995961775	0.156701455220527	5467.25500950944	0.0447782614304013	3.49949842211019	4.6613436359789999E-4	3.4974990160817998E-3	concordant	Gene DE	Protein not DE	No DS	0.116	FALSE	NA	NA	FALSE	FALSE	TRUE	other
RBMX2	ENSG00000134597	0.351159179770088	13.1853852558405	1.38064706344933	0.19141760842043101	0.374606974348629	-6.21030837293377	0.157623326067373	808.226700334807	0.0779416743103166	2.02232409634687	4.3142880845907297E-2	0.132884929614871	concordant	Gene not DE	Protein not DE	No DS	NA	NA	NA	NA	FALSE	FALSE	FALSE	other
