ID	dataset	subset	qvalue	Count	geneID	GeneRatio	BgRatio	pvalue	gs_subcat	gs_exact_source	modality
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR	NYGC_FTLD_TemporalCortex	positive	0.00193544511618329	20	IQGAP1/COL1A1/ZFP36L1/FOXC1/PTPN12/CFLAR/MCM7/ZFP36L2/STAT5B/DAB2/EGFR/MED1/ERBB2/ASCL1/PLCG1/EEF1A1/SOX9/ID1/GAREM1/ZFP36	20/4499	45/22688	0.000153643573398371	GO:BP	GO:0070849	RNAseq
GOBP_TRABECULA_MORPHOGENESIS	NYGC_FTLD_TemporalCortex	positive	0.00193544511618329	20	SFRP1/COL1A1/PLXNB1/MSX2/BMPR1A/BMP5/TGFBR3/ADAMTS1/MMP2/NOTCH1/CHD7/TGFBR1/MED1/TGFB2/RHOA/ENG/HEG1/SBNO2/BMP7/HEY2	20/4499	45/22688	0.000153643573398371	GO:BP	GO:0061383	RNAseq
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	NYGC_FTLD_TemporalCortex	positive	0.00193544511618329	9	CD59/FOXJ1/SERPING1/CD55/VSIG4/PTPN6/FCGR2B/A2M/CR1	9/4499	13/22688	0.000154077140251301	GO:BP	GO:0002921	RNAseq
GOCC_CELL_TRAILING_EDGE	NYGC_FTLD_TemporalCortex	positive	0.00193544511618329	9	SPN/MSN/EZR/BST1/PSTPIP1/SCIMP/MYH9/SELPLG/ICAM2	9/4499	13/22688	0.000154077140251301	GO:CC	GO:0031254	RNAseq
GOMF_HMG_BOX_DOMAIN_BINDING	NYGC_FTLD_TemporalCortex	positive	0.00193544511618329	9	SP1/TCF12/PRRX1/PAX6/ALX4/PAX3/HOXC4/POU3F3/GATA3	9/4499	13/22688	0.000154077140251301	GO:MF	GO:0071837	RNAseq
GOMF_TOLL_LIKE_RECEPTOR_BINDING	NYGC_FTLD_TemporalCortex	positive	0.00193544511618329	9	TLR2/SYK/S100A8/MYD88/TLR6/S100A9/UNC93B1/TLR1/LY96	9/4499	13/22688	0.000154077140251301	GO:MF	GO:0035325	RNAseq
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	NYGC_FTLD_TemporalCortex	positive	0.00197132930018025	23	TRIM5/IFI16/IKBKB/CGAS/PAK2/CASP6/LILRA2/MAVS/ZNFX1/EP300/SYK/PYCARD/PLCG2/TLR4/TYROBP/CLEC7A/LYN/ZCCHC3/CREBBP/FYN/RBM14/KLRD1/HEXIM1	23/4499	55/22688	0.000157223893535132	GO:BP	GO:0002218	RNAseq
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	NYGC_FTLD_TemporalCortex	positive	0.00198548845187535	47	CRB2/ITGB1/ROCK1/PARD3B/WEE1/GSN/FOXJ1/PARD3/MSN/PAX6/LLGL2/GJA1/KANK1/TRAF3IP2/EZR/DYNLT1/DOCK2/NDE1/TCIRG1/LLGL1/CDK5RAP2/AMOT/FAT1/CENPA/PLEKHG3/RHOA/MYH9/JAM3/IGF1R/GOLPH3/FRMD4B/DOCK8/CRB1/GATA3/SCRIB/ARF6/MYO18A/DOCK7/CRK/AMOTL2/ANKFN1/CRTAM/ALPK2/LAMA1/RAP1B/CCL19/CYTH1	47/4499	143/22688	0.000158645324953516	GO:BP	GO:0030010	RNAseq
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	NYGC_FTLD_TemporalCortex	positive	0.00198662118510504	31	CAPN2/REST/NUPR1/BCL2L11/TFAP2A/BAX/DAXX/MYBL2/ITGB2/ITGA1/CASP8/ASCL1/ITGAM/ATM/TGFB2/MCL1/RHOA/TLR6/TLR4/TYROBP/ABL1/CASP2/DDIT4/FYN/CLU/FCGR2B/GRN/PICALM/ATF4/MAP3K5/MAP3K11	31/4499	83/22688	0.000159320495444258	GO:BP	GO:1901216	RNAseq
GOBP_SKIN_EPIDERMIS_DEVELOPMENT	NYGC_FTLD_TemporalCortex	positive	0.00198662118510504	31	NGFR/SMO/SAV1/RELA/HDAC1/MSX2/SMAD4/ALX4/LRP4/EDA/GLI2/AP3B1/GATA6/IGFBP5/NOTCH1/DLL1/FZD6/BCL2/EGFR/TRADD/TGFB2/SOX9/FGFR2/SNAI1/TMEM79/CD109/FUZ/LAMA5/APCDD1/TP63/PIAS4	31/4499	83/22688	0.000159320495444258	GO:BP	GO:0098773	RNAseq
GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	NYGC_FTLD_TemporalCortex	positive	0.00206388779790199	29	ANGPT1/YAP1/PPARA/NUPR1/GSN/TNIP2/ZFP36L1/CFLAR/CD40/ANO6/KDR/NFE2L2/CAST/PLCG1/THBS1/MAPK7/NDNF/PAK4/BOK/IGF1R/RGCC/ABL1/GATA3/GPER1/AKR1C3/ZFP36/WFS1/PIAS4/TNFAIP3	29/4499	76/22688	0.000166124425988192	GO:BP	GO:1904035	RNAseq
GOCC_PHAGOCYTIC_VESICLE_MEMBRANE	NYGC_FTLD_TemporalCortex	positive	0.00206388779790199	29	HVCN1/SNAP23/ATP6V0E1/VAMP8/RAB32/APPL2/LAMP2/TCIRG1/TLR2/RAB20/LAMP1/VAMP3/B2M/RAB9A/TLR6/DNM2/RAB8A/CYBA/TLR1/RAB34/STX4/RAC2/HLA-B/HLA-C/RAB11FIP1/ANXA3/SLC11A1/RAB23/HLA-E	29/4499	76/22688	0.000166124425988192	GO:CC	GO:0030670	RNAseq
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	NYGC_FTLD_TemporalCortex	positive	0.00208908783593096	67	PLN/TRPV4/PI16/CASQ2/MYL9/SPHK1/ROCK1/MYOCD/PPARA/DSG2/SMAD4/PLCE1/LMNA/F2R/CNN1/DOCK5/FOXO1/ARHGAP42/DSP/GJA5/JUP/PTAFR/SGCA/TNFRSF1A/MYL3/GHSR/TMEM38B/CAV1/IGFBP5/NOTCH1/KCNQ1/NMUR2/ADRB2/PROK2/PRKG1/SCN4A/TNNI2/ITGA2/PKP2/RHOA/PDE5A/P2RX1/HRC/GATA5/GSTM2/IL6ST/FBXO32/SPX/P2RX4/TNFRSF1B/TBXA2R/TRIM63/LMCD1/NPNT/GPER1/HAND2/ADRA2B/DSC2/ZC3H12A/AGT/ORMDL3/CALCRL/CLIC2/DAG1/PIK3CG/ATP1A2/DMPK	67/4499	223/22688	0.000168769370558579	GO:BP	GO:0090257	RNAseq
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	NYGC_FTLD_TemporalCortex	positive	0.00208908783593096	27	IL7R/H2BC21/GSDMD/RARRES2/ANG/ACP5/HAVCR2/LTA/TNFSF8/LYZ/SSC5D/TLR2/H2BC11/PYCARD/FGR/RNASE6/MYD88/LYG1/P2RX7/PLA2G2A/EPHA2/DEFB1/GBP2/CRP/MR1/HLA-E/RPL39	27/4499	69/22688	0.000169075030091996	GO:BP	GO:0050830	RNAseq
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	NYGC_FTLD_TemporalCortex	positive	0.00208908783593096	27	ITPKB/CSF1/COL3A1/P2RY8/ADCYAP1R1/GPR20/NOTCH2/ERBIN/GPR174/F2R/F2RL1/NOTCH1/PDGFRB/SOS2/LPAR4/GPR65/GPR4/RASGRP4/MAP4K4/GPR35/TGM2/P2RY10/F11R/AKAP13/LPAR1/PIK3CG/ITGAV	27/4499	69/22688	0.000169075030091996	GO:BP	GO:0051057	RNAseq
GOMF_GLYCOSAMINOGLYCAN_BINDING	NYGC_FTLD_TemporalCortex	positive	0.00215280194439432	63	SERPINA5/SFRP1/ECM2/SERPIND1/LTBP2/HDGF/PRELP/BGN/SELP/TGFBR3/CD44/TGFBR2/SOD3/PCOLCE/SELL/ADAMTS1/FGFR1/VCAN/ANG/CCDC80/PGF/LTF/TREM2/FGFRL1/LGR6/CEMIP/HAPLN3/PF4/FSTL1/DCN/CFH/TLR2/ADAMTS15/PTPRC/CRISPLD2/LIPG/THBS1/HYAL2/NDNF/ENG/EFEMP2/THBS2/DPYSL3/LAYN/PF4V1/COL13A1/FGFR2/BMP4/TNXB/VEGFB/ITIH2/HAPLN2/EVA1C/CCN5/CHODL/STAB1/ADAMTSL5/PTCH1/BMP7/GNS/PCSK6/CXCL6/SMOC1	63/4499	207/22688	0.000174548354676767	GO:MF	GO:0005539	RNAseq
GOMF_C_C_CHEMOKINE_BINDING	NYGC_FTLD_TemporalCortex	positive	0.00217356957164799	12	CXCR6/CXCR4/CCR2/ACKR3/CXCR1/CCR5/CXCR2/ACKR1/CCR4/CXCR3/CCR1/ZFP36	12/4499	21/22688	0.000176780836379864	GO:MF	GO:0019957	RNAseq
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	NYGC_FTLD_TemporalCortex	positive	0.00217356957164799	22	ANGPT1/SP1/SRPX2/STAT5A/FGFR1/FOXC2/SIRT1/CD40/TGFB1/KDR/NFE2L2/ANXA1/PLCG1/THBS1/MAP3K3/ABL1/P2RX4/ETS1/HDAC7/PRKD2/HSPB1/MAP2K3	22/4499	52/22688	0.000177191707800238	GO:BP	GO:0043536	RNAseq
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	NYGC_FTLD_TemporalCortex	positive	0.00217356957164799	22	CARD8/HIPK1/SPHK1/OTULIN/CASP4/IKBKB/F2RL1/TNFRSF1A/CASP8/SYK/H2BC11/PYCARD/RFFL/SPPL2A/RIPK1/GSTP1/LAPTM5/CASP1/GPS2/NAIP/PIAS4/TNFAIP3	22/4499	52/22688	0.000177191707800238	GO:BP	GO:0010803	RNAseq
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	NYGC_FTLD_TemporalCortex	positive	0.00217391520001536	58	SFRP1/TRPV4/LMOD1/SASS6/PXN/SWAP70/GSN/SERPINF2/MAPRE1/CDC42EP4/FCHSD2/WASF2/ARHGEF10/NES/VASP/CCL26/F2RL1/SORBS3/HCLS1/OCLN/S100A10/KIRREL1/ANKRD53/BAIAP2L1/CDK5RAP2/CDC42EP1/TGFBR1/GPR65/PYCARD/RAPGEF3/ARHGEF5/SCIN/WDR1/PLXNA3/CYFIP1/CDC42EP2/RHOA/WAS/RGCC/ABL1/FHOD1/P2RX7/ARHGEF10L/ID1/CEP120/SYNPO2/NCKAP1L/WHAMM/ARF6/WNT4/SNX9/C15orf62/RPS3/WNT11/RHOC/SLAIN1/LPAR1/FES	58/4499	187/22688	0.000177539775280065	GO:BP	GO:0051495	RNAseq
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION	NYGC_FTLD_TemporalCortex	positive	0.00221576059195807	18	TLN1/ROCK1/RAB13/RHOQ/IKBKB/LLGL2/PLEC/ANLN/EZR/FMNL2/LCP1/LLGL1/EHD2/RTKN/FHOD1/FMNL3/NCKAP1L/ARF6	18/4499	39/22688	0.000181283262805491	GO:BP	GO:0030866	RNAseq
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	NYGC_FTLD_TemporalCortex	positive	0.00235263475947816	17	VEZF1/S1PR3/ROCK1/IKBKB/ATOH8/TNFRSF1A/NOTCH1/CEACAM1/BTG1/BMP6/VCL/JAG1/ETV2/BMP4/ID1/S1PR2/F11R	17/4499	36/22688	0.00019317405297388	GO:BP	GO:0045601	RNAseq
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	NYGC_FTLD_TemporalCortex	positive	0.00235263475947816	17	CAPN2/MYOCD/NUPR1/RGL2/BMPR1A/SMAD4/CFLAR/GATA6/NFE2L2/SFRP2/ENG/HAND2/MAP3K5/AGT/APAF1/BMP7/HEY2	17/4499	36/22688	0.00019317405297388	GO:BP	GO:0010658	RNAseq
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	NYGC_FTLD_TemporalCortex	positive	0.00236348765828354	48	ACTA2/ITGB1/TSPAN8/RREB1/FLNA/CLDN3/PROS1/CERS2/SERPINF2/C1QTNF1/F2R/CD9/KANK1/FOXC2/F2RL1/CXCR4/ANO6/PHLDB2/SERPING1/MMRN1/OCLN/NFE2L2/SPP1/PLAU/CAV1/ANXA1/ALOX5/RGMA/CEACAM1/PLPP3/THBS1/TFPI/PRKG1/CLEC7A/IGF1R/MYLK/TBXA2R/CD109/TNFRSF12A/GRN/CLDN19/WNT4/CNTF/KLF4/ST3GAL4/CRK/THBD/TNFAIP3	48/4499	148/22688	0.000194412967926188	GO:BP	GO:1903034	RNAseq
GOBP_REGULATION_OF_TISSUE_REMODELING	NYGC_FTLD_TemporalCortex	positive	0.0023672791680622	26	SFRP1/ROCK1/DDR2/IL18/GJA1/TGFB1/TNFRSF11B/SPP1/IL15/TMEM64/CEACAM1/TF/PDK4/SYK/ITGB3/CSK/INPP5D/TMEM119/P2RX7/IL20RA/LTBP3/HAND2/RUNX1/AGT/CSF1R/TNFAIP3	26/4499	66/22688	0.000195073190428918	GO:BP	GO:0034103	RNAseq
GOBP_MEMBRANE_RAFT_ORGANIZATION	NYGC_FTLD_TemporalCortex	positive	0.00237509191627304	13	PACSIN2/ANXA2/GSN/CD2/NPC1/DOCK2/CAV1/S100A10/PTPRC/CLN3/CAV2/FA2H/EMP2	13/4499	24/22688	0.000196415981118057	GO:BP	GO:0031579	RNAseq
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	NYGC_FTLD_TemporalCortex	positive	0.00237509191627304	13	RELA/LCK/CMTM3/RAB29/CARD11/CD81/PTPRC/NECTIN2/BCL10/PRKCH/NFAM1/PRKD2/RPS3	13/4499	24/22688	0.000196415981118057	GO:BP	GO:0050857	RNAseq
GOBP_NEURAL_TUBE_DEVELOPMENT	NYGC_FTLD_TemporalCortex	positive	0.00238492825700491	49	FOLR1/SFRP1/TEAD2/PHACTR4/STK3/SMO/ZFP36L1/BMP5/PAX6/GLI2/VASP/TGFB1/VANGL2/PHGDH/MED12/TULP3/PKD2/NOTCH1/FZD6/GPR161/SPINT1/PLOD3/RGMA/SETD2/DZIP1L/SFRP2/DVL2/PLXNB2/TGFB2/IFT140/ST14/LRP2/FOXB1/GSC/FZD1/ABL1/BMP4/EPHA2/BCL10/SCRIB/RARG/PTCH1/APAF1/BMP7/FUZ/EN1/GRHL3/ARL13B/NPHP3	49/4499	152/22688	0.000197580371477552	GO:BP	GO:0021915	RNAseq
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	NYGC_FTLD_TemporalCortex	positive	0.00239418049624602	21	PPP2R1B/SFRP1/WWOX/STK3/SRPX/PAK2/TIMP3/LTBR/CAV1/CTNNA1/FADD/PYCARD/PTPRC/RIPK1/THBS1/HYAL2/BCL10/TNFRSF12A/GPER1/AGT/PML	21/4499	49/22688	0.000198699180589934	GO:BP	GO:2001238	RNAseq
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	NYGC_FTLD_TemporalCortex	positive	0.00242042081627244	42	COL1A1/MMP14/ALX3/PRRX1/SIX2/NIPBL/ALX4/TGFBR2/TFAP2A/FOXC2/SLC39A1/TBX15/HOXB2/MED12/TULP3/SETD2/HOXB7/TGFBR1/OSR1/RUNX2/IFT140/IRX5/HOXC4/LHX1/GSC/FGFR2/HOXB3/SLC2A10/OSR2/BMP4/SIX1/HYAL1/SP3/HAND2/EDNRA/PCSK5/BMP7/FUZ/WNT11/HOXB4/HOXD1/MDFI	42/4499	125/22688	0.00020164073743597	GO:BP	GO:0048706	RNAseq
GOBP_DETECTION_OF_BIOTIC_STIMULUS	NYGC_FTLD_TemporalCortex	positive	0.00242042081627244	16	YAP1/SMO/C4B/SRPX/TSPO/TREM2/SSC5D/TLR2/TLR6/TLR4/CLEC7A/TLR1/LY96/HLA-B/NAIP/CRTAM	16/4499	33/22688	0.000202301591149413	GO:BP	GO:0009595	RNAseq
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	NYGC_FTLD_TemporalCortex	positive	0.00242042081627244	16	CD3E/CCR2/ANXA1/CARD11/SASH3/STAT5B/PNP/PTPRC/PLCG2/CLEC7A/ABL1/CD4/RUNX1/CD86/PRKD2/RPS3	16/4499	33/22688	0.000202301591149413	GO:BP	GO:0032743	RNAseq
GOBP_POSITIVE_T_CELL_SELECTION	NYGC_FTLD_TemporalCortex	positive	0.00242042081627244	16	ITPKB/SLAMF6/SPN/STAT3/IL6R/LY9/CD3E/LOXL3/DOCK2/BCL2/PTPRC/CD74/ZAP70/CD3G/CD3D/TBX21	16/4499	33/22688	0.000202301591149413	GO:BP	GO:0043368	RNAseq
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	NYGC_FTLD_TemporalCortex	positive	0.00244148784344504	52	SFRP1/TRABD2B/LATS2/TBX18/WWTR1/WWOX/NFATC4/STK3/NKD1/GLI1/HDAC1/NFATC1/LRP4/TAX1BP3/G3BP1/RNF213/ZNRF3/SFRP5/FRZB/FOXO1/TSKU/SOX13/ROR2/CAV1/NOTCH1/FZD6/TMEM64/INVS/SFRP2/DAB2/LIMD1/SOX9/NXN/GSC/FZD1/TLE4/AMER2/IGFBP4/VGLL4/LATS1/SOX10/FUZ/WNT11/HIC1/SDHAF2/APCDD1/GPC3/IGFBP2/ALPK2/MCC/MDFI/NPHP3	52/4499	164/22688	0.000204421662604432	GO:BP	GO:0030178	RNAseq
GOBP_PROSTATE_GLAND_MORPHOGENESIS	NYGC_FTLD_TemporalCortex	positive	0.00245456547791899	14	SFRP1/TNC/CRIP1/MMP2/NOTCH1/ID4/SOX9/NKX3-1/FGFR2/BMP4/AR/RARG/BMP7/TP63	14/4499	27/22688	0.000205877820057797	GO:BP	GO:0060512	RNAseq
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	NYGC_FTLD_TemporalCortex	positive	0.0024611043642132	15	TGFB1I1/MYOCD/SMAD4/TGFBR3/ITGA8/EP300/DAB2/THBS1/CDKN2B/SLC2A10/HIPK2/CDKN1C/NPNT/CREBBP/LRG1	15/4499	30/22688	0.000207150574893658	GO:BP	GO:1903846	RNAseq
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	NYGC_FTLD_TemporalCortex	positive	0.0024611043642132	15	SFRP1/MMP14/ZFP36L1/SLAMF8/ZFP36L2/CARD11/IL7/STAT5B/SYK/INPP5D/NCKAP1L/PTPN6/PCID2/NFAM1/CR1	15/4499	30/22688	0.000207150574893658	GO:BP	GO:0045577	RNAseq
GOCC_FICOLIN_1_RICH_GRANULE	NYGC_FTLD_TemporalCortex	positive	0.0024669194436654	56	GSDMD/GSN/SERPINB6/CD58/DSP/JUP/CAT/DYNLT1/CD55/CTSH/MVP/ALOX5/LAMP2/CTSZ/PLEKHO2/MMP9/TCIRG1/TBC1D10C/ITGB2/PNP/PRCP/COTL1/CTSS/VCL/ITGAX/LAMP1/ADGRE3/CRISPLD2/EEF1A1/GMFG/ALAD/GSTP1/RHOA/DERA/FCAR/CD93/MGAM/SIGLEC5/NCKAP1L/CLEC4D/HK3/FPR2/BIN2/DOK3/GUSB/TMEM179B/PYGL/APAF1/LRG1/GNS/SLC11A1/SIGLEC14/CR1/NBEAL2/FCER1G/DDX3X	56/4499	180/22688	0.000208014301776487	GO:CC	GO:0101002	RNAseq
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	NYGC_FTLD_TemporalCortex	positive	0.0024669194436654	79	ITGB1/RAMP3/MMP14/ROCK1/RAB13/LDLRAP1/FLNA/RHOQ/SYS1/KRT18/IKBKB/TSPAN32/EHD1/RDX/VAMP8/KIF13A/TMEM150A/TGFB1/MRAP/EZR/RHOG/PPFIA1/JUP/TNFRSF1A/VAMP5/ABI3/S100A10/TTC7A/TREM2/PLEKHF1/DENND4C/GOLGA4/CD81/CNPY4/PDZK1/PRAM1/ZDHHC3/DAB2/EGFR/KIF5B/EHD2/SLMAP/CLN3/VAMP3/RAMP1/CSK/RAP1A/MACF1/PKP2/FYB2/GOLPH3/ZDHHC2/SORBS1/EHD4/TSPAN33/RAB8A/ATP1B3/EPHA2/EMP2/BCL2L1/AR/GPER1/SCRIB/RAB34/FYB1/PICALM/ARF6/STX4/PRKCH/RER1/TSPAN15/PTCH1/F11R/LAMA5/FCHO2/BBS2/GORASP1/SKAP1/PDZK1P1	79/4499	274/22688	0.000208366042848628	GO:BP	GO:0072659	RNAseq
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	23	SPHK1/TNIP2/HAVCR2/TREM2/IL4R/VSIG4/PTPRC/CD84/ATM/THBS1/MMP8/CD74/MFHAS1/TLR6/TLR4/NR1H3/CTSC/FCGR2B/CST7/GRN/ZC3H12A/MYO18A/CEBPA	23/4499	56/22688	0.000217123584980095	GO:BP	GO:0043030	RNAseq
GOCC_CLEAVAGE_FURROW	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	23	ITGB1/SVIL/RDX/CEP55/PSD2/PLEKHG6/PLCD3/PKN2/NDE1/PSTPIP1/KIF20A/RHOA/ZFYVE19/MYH9/ANKRD45/MYLK/PKN1/PPP1CC/ARF6/RHOC/LIMA1/ICAM2/PSD4	23/4499	56/22688	0.000217123584980095	GO:CC	GO:0032154	RNAseq
GOBP_EAR_MORPHOGENESIS	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	39	ZIC1/TBX18/MSX1/CDH23/PRRX1/SIX2/NIPBL/ITGA8/TFAP2A/LRIG3/FRZB/NAGLU/ROR2/FZD6/CHD7/DVL2/KCNQ1/OSR1/USH1C/SOX9/WHRN/TBX3/HPN/GSC/FGFR2/OSR2/TBX2/SIX1/TCAP/NTN1/LRIG1/GATA3/SCRIB/MYO6/EDNRA/MYO7A/TPRN/TRIOBP/GRHL3	39/4499	114/22688	0.000219579036970466	GO:BP	GO:0042471	RNAseq
GOBP_DETOXIFICATION_OF_COPPER_ION	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	8	MT1F/MT1E/MT1G/MT1M/MT2A/MT1A/MT1X/MT1H	8/4499	11/22688	0.000219975033500096	GO:BP	GO:0010273	RNAseq
GOBP_MACROPINOCYTOSIS	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	8	MAPKAPK2/SNX33/DOCK2/APPL2/MAPKAPK3/PYCARD/DNM2/RAB34	8/4499	11/22688	0.000219975033500096	GO:BP	GO:0044351	RNAseq
GOBP_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	8	FOXC1/FOXC2/BAX/TNFRSF1A/NOTCH1/TGFB2/TNFRSF1B/BMP7	8/4499	11/22688	0.000219975033500096	GO:BP	GO:1904748	RNAseq
GOBP_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	8	TGFBR2/TGFB1/NOTCH1/TGFBR1/TGFB2/JAG1/ENG/ACVR1	8/4499	11/22688	0.000219975033500096	GO:BP	GO:0062042	RNAseq
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	8	TCF7/SOX13/STAT5B/SYK/PTPRC/NCKAP1L/LEF1/LILRB1	8/4499	11/22688	0.000219975033500096	GO:BP	GO:0046643	RNAseq
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	8	F2RL1/TREM2/MFHAS1/TLR6/LYN/CYBA/TLR1/TNFAIP3	8/4499	11/22688	0.000219975033500096	GO:BP	GO:0034135	RNAseq
GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	8	TIMP3/TNFRSF10A/FADD/ZDHHC3/CASP8/SPI1/TNFRSF10B/TNFRSF10C	8/4499	11/22688	0.000219975033500096	GO:BP	GO:0036462	RNAseq
GOMF_DEATH_DOMAIN_BINDING	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	8	BAX/CRADD/BCL2/TRADD/RIPK1/MCL1/BCL2L1/DAP	8/4499	11/22688	0.000219975033500096	GO:MF	GO:0070513	RNAseq
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	NYGC_FTLD_TemporalCortex	positive	0.00255464276245616	35	SFRP1/ROCK1/PXN/SWAP70/FLNA/SERPINF2/WASF2/PAK2/RDX/ARHGEF10/ARAP1/SORBS3/PPFIA1/PHLDB2/S100A10/CGNL1/TGFBR1/GPR65/RAPGEF3/ARHGEF5/TJP1/RHOA/WAS/RGCC/ABL1/FHOD1/ARHGEF10L/ID1/SYNPO2/WNT4/F11R/WNT11/RHOC/ASAP3/LPAR1	35/4499	99/22688	0.000220286497190109	GO:BP	GO:0032231	RNAseq
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	NYGC_FTLD_TemporalCortex	positive	0.00259007499177022	32	WFIKKN2/SGPL1/MSX1/ITGB8/BNC2/DHRS3/PRRX1/BMPR1A/SMAD4/TGFBR3/ALX4/TGFBR2/TFAP2A/LOXL3/GDF11/IRF6/ANP32B/CHD7/TGFBR1/OSR1/MMP25/TGFB2/TBX3/CSRNP1/FZD1/LRRC32/OSR2/TBX2/SNAI1/HAND2/LEF1/WNT11	32/4499	88/22688	0.000223722942868752	GO:BP	GO:0060021	RNAseq
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	NYGC_FTLD_TemporalCortex	positive	0.00262706686575393	10	VNN1/CCL5/VCAM1/CYP19A1/LTA/THBS1/S100A8/S100A9/UNC13D/TNFAIP3	10/4499	16/22688	0.000228528383833927	GO:BP	GO:0002544	RNAseq
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION	NYGC_FTLD_TemporalCortex	positive	0.00262706686575393	10	GPRC5B/SIRT1/TGFB1/IRAK3/PLCG2/TGFB2/CD74/TLR4/LAPTM5/LILRB1	10/4499	16/22688	0.000228528383833927	GO:BP	GO:0010934	RNAseq
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	NYGC_FTLD_TemporalCortex	positive	0.00262706686575393	10	CDH23/MFAP2/BCL2L11/BAX/FZD5/MYO1E/KDR/MYO7A/KLF4/EFEMP1	10/4499	16/22688	0.000228528383833927	GO:BP	GO:0048569	RNAseq
GOBP_PULMONARY_VALVE_MORPHOGENESIS	NYGC_FTLD_TemporalCortex	positive	0.00262706686575393	10	NFATC1/NOTCH2/HEYL/GJA5/NOTCH1/TGFB2/JAG1/BMP4/SMAD6/HEY2	10/4499	16/22688	0.000228528383833927	GO:BP	GO:0003184	RNAseq
GOBP_REGULATION_OF_WOUND_HEALING	NYGC_FTLD_TemporalCortex	positive	0.00262706686575393	40	ACTA2/ITGB1/TSPAN8/RREB1/CLDN3/PROS1/SERPINF2/C1QTNF1/F2R/CD9/KANK1/FOXC2/F2RL1/CXCR4/ANO6/PHLDB2/SERPING1/MMRN1/OCLN/NFE2L2/PLAU/CAV1/ANXA1/ALOX5/CEACAM1/PLPP3/THBS1/TFPI/PRKG1/CLEC7A/MYLK/TBXA2R/CD109/TNFRSF12A/CLDN19/WNT4/ST3GAL4/CRK/THBD/TNFAIP3	40/4499	118/22688	0.00022885105410471	GO:BP	GO:0061041	RNAseq
